frameId,timestamp,num_hands,num_fingers,rh_confidence,rh_pinch_st,rh_grab_st,rh_thumb_x_dip,rh_thumb_y_dip,rh_thumb_z_dip,rh_thumb_x_pip,rh_thumb_y_pip,rh_thumb_z_pip,rh_thumb_x_mcp,rh_thumb_y_mcp,rh_thumb_z_mcp,rh_index_x_dip,rh_index_y_dip,rh_index_z_dip,rh_index_x_pip,rh_index_y_pip,rh_index_z_pip,rh_index_x_mcp,rh_index_y_mcp,rh_index_z_mcp,rh_middle_x_dip,rh_middle_y_dip,rh_middle_z_dip,rh_middle_x_pip,rh_middle_y_pip,rh_middle_z_pip,rh_middle_x_mcp,rh_middle_y_mcp,rh_middle_z_mcp,rh_ring_x_dip,rh_ring_y_dip,rh_ring_z_dip,rh_ring_x_pip,rh_ring_y_pip,rh_ring_z_pip,rh_ring_x_mcp,rh_ring_y_mcp,rh_ring_z_mcp,rh_pinky_x_dip,rh_pinky_y_dip,rh_pinky_z_dip,rh_pinky_x_pip,rh_pinky_y_pip,rh_pinky_z_pip,rh_pinky_x_mcp,rh_pinky_y_mcp,rh_pinky_z_mcp,lh_confidence,lh_pinch_st,lh_grab_st,lh_thumb_x_dip,lh_thumb_y_dip,lh_thumb_z_dip,lh_thumb_x_pip,lh_thumb_y_pip,lh_thumb_z_pip,lh_thumb_x_mcp,lh_thumb_y_mcp,lh_thumb_z_mcp,lh_index_x_dip,lh_index_y_dip,lh_index_z_dip,lh_index_x_pip,lh_index_y_pip,lh_index_z_pip,lh_index_x_mcp,lh_index_y_mcp,lh_index_z_mcp,lh_middle_x_dip,lh_middle_y_dip,lh_middle_z_dip,lh_middle_x_pip,lh_middle_y_pip,lh_middle_z_pip,lh_middle_x_mcp,lh_middle_y_mcp,lh_middle_z_mcp,lh_ring_x_dip,lh_ring_y_dip,lh_ring_z_dip,lh_ring_x_pip,lh_ring_y_pip,lh_ring_z_pip,lh_ring_x_mcp,lh_ring_y_mcp,lh_ring_z_mcp,lh_pinky_x_dip,lh_pinky_y_dip,lh_pinky_z_dip,lh_pinky_x_pip,lh_pinky_y_pip,lh_pinky_z_pip,lh_pinky_x_mcp,lh_pinky_y_mcp,lh_pinky_z_mcp
15229,9805668020,1,5,1,0.47678,0.490506,44.2602,199.288,83.9144,63.3397,189.301,115.836,97.4887,170.474,156.55,31.7015,205.577,26.9814,46.8515,214.746,47.7553,74.1436,227.367,85.8355,58.7967,192.095,6.65669,73.427,205.563,31.8753,97.3345,224.455,76.984,82.0731,191.244,5.93649,97.4449,201.808,31.0544,121.267,215.741,73.2987,113.842,183.109,18.2994,124.338,191.061,36.0342,141.31,202.546,70.3085,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15231,9805695344,1,5,1,0.479251,0.490982,44.2754,199.077,83.8646,63.3526,189.144,115.805,97.4964,170.407,156.564,31.7477,205.583,27.0173,46.8899,214.759,47.7941,74.1698,227.358,85.8903,58.8326,192.1,6.69178,73.4575,205.551,31.9222,97.3587,224.442,77.0348,82.1362,191.152,5.98268,97.4995,201.765,31.0852,121.287,215.72,73.3415,113.872,183.096,18.3183,124.367,191.047,36.0545,141.325,202.519,70.3406,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15232,9805704336,1,5,1,0.481511,0.492314,44.2733,198.893,83.8055,63.3651,189.046,115.763,97.5321,170.434,156.561,31.7776,205.516,27.0308,46.9143,214.727,47.7956,74.1872,227.371,85.8819,58.8877,192.113,6.64694,73.493,205.536,31.904,97.3723,224.45,77.0185,82.1413,191.093,5.98675,97.5097,201.738,31.0727,121.298,215.724,73.3183,113.867,183.039,18.3201,124.37,191.014,36.0408,141.333,202.519,70.3132,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15233,9805723215,1,5,1,0.481232,0.49266,44.2516,198.901,83.828,63.3706,189.056,115.77,97.5577,170.456,156.556,31.7958,205.505,27.0304,46.9325,214.728,47.7901,74.2053,227.384,85.8724,58.9283,192.113,6.61563,73.5214,205.519,31.8884,97.3866,224.454,77.0018,82.1426,191.056,5.98167,97.5151,201.714,31.0595,121.309,215.72,73.2955,113.86,182.957,18.3279,124.371,190.96,36.0311,141.338,202.509,70.2866,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15235,9805741756,1,5,1,0.480618,0.494085,44.1524,198.938,83.7222,63.3221,189.105,115.638,97.5556,170.521,156.392,31.6984,205.415,26.8971,46.8589,214.659,47.6301,74.169,227.38,85.6642,58.8086,192.013,6.44635,73.4271,205.433,31.6969,97.3358,224.416,76.7674,81.984,190.913,5.8099,97.3932,201.599,30.8534,121.244,215.653,73.0415,113.719,182.743,18.1436,124.257,190.794,35.8095,141.257,202.417,70.0239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15236,9805762192,1,5,1,0.480165,0.49572,44.0573,198.91,83.6499,63.2664,189.079,115.542,97.5398,170.5,156.265,31.6052,205.304,26.8111,46.7786,214.557,47.5306,74.1075,227.334,85.5323,58.6969,191.929,6.32829,73.3323,205.364,31.5616,97.2648,224.356,76.6151,81.8575,190.8,5.68319,97.2837,201.496,30.7121,121.167,215.583,72.8709,113.606,182.573,18.0116,124.158,190.661,35.6514,141.171,202.338,69.8408,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15238,9805779188,1,5,1,0.480045,0.496437,43.999,198.786,83.5991,63.2275,188.973,115.485,97.5253,170.417,156.198,31.5679,205.192,26.7509,46.743,214.442,47.4707,74.0699,227.242,85.466,58.6381,191.79,6.27593,73.282,205.248,31.4917,97.221,224.255,76.5359,81.8202,190.652,5.59808,97.2394,201.35,30.6302,121.118,215.473,72.7796,113.54,182.331,17.9647,124.095,190.457,35.5849,141.116,202.221,69.7407,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15239,9805790372,1,5,1,0.478517,0.49747,43.9742,198.86,83.6605,63.238,189.008,115.513,97.5591,170.405,156.185,31.5695,205.11,26.7519,46.7483,214.37,47.4643,74.0794,227.209,85.4436,58.616,191.716,6.27055,73.2708,205.189,31.472,97.2246,224.212,76.5016,81.8172,190.569,5.56562,97.2352,201.27,30.5972,121.117,215.421,72.7354,113.508,182.199,17.9555,124.07,190.346,35.563,141.11,202.163,69.6906,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15240,9805801311,1,5,1,0.478902,0.497626,43.9846,198.784,83.6497,63.252,188.961,115.509,97.5928,170.387,156.178,31.5609,205.071,26.7568,46.7475,214.328,47.4651,74.0899,227.177,85.4327,58.6185,191.672,6.25468,73.2751,205.146,31.4541,97.2305,224.174,76.4808,81.8287,190.509,5.53701,97.2433,201.214,30.5691,121.12,215.378,72.7058,113.486,182.106,17.9482,124.052,190.263,35.5484,141.109,202.116,69.6551,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15242,9805827065,1,5,1,0.479791,0.497759,43.9888,198.649,83.6294,63.2588,188.883,115.505,97.6327,170.367,156.172,31.5393,204.999,26.7666,46.7342,214.262,47.466,74.09,227.129,85.418,58.6098,191.547,6.2579,73.2673,205.045,31.4445,97.2239,224.118,76.4512,81.8353,190.356,5.51867,97.2448,201.098,30.5382,121.109,215.317,72.6634,113.467,181.967,17.9277,124.032,190.145,35.518,141.094,202.049,69.6047,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15243,9805837284,1,5,1,0.47881,0.496204,43.9622,198.567,83.6196,63.2266,188.823,115.505,97.6048,170.328,156.178,31.5467,205.031,26.7063,46.7356,214.247,47.4309,74.0695,227.077,85.4112,58.6651,191.566,6.16543,73.2949,205.026,31.3884,97.2006,224.054,76.441,81.8225,190.255,5.50846,97.2271,201.005,30.5273,121.082,215.244,72.6515,113.466,181.813,17.9277,124.022,190.016,35.5116,141.061,201.968,69.5931,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15245,9805863441,1,5,1,0.477529,0.494565,43.9418,198.497,83.6238,63.2036,188.775,115.518,97.5913,170.295,156.189,31.5538,205.052,26.6487,46.7398,214.22,47.3965,74.0563,227.017,85.4006,58.7191,191.527,6.08905,73.3234,204.964,31.3388,97.1822,223.978,76.4228,81.8167,190.13,5.48665,97.2137,200.887,30.5073,121.057,215.153,72.6284,113.446,181.621,17.9332,124.004,189.86,35.4999,141.029,201.865,69.5692,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15246,9805872683,1,5,1,0.47697,0.495111,43.9478,198.518,83.636,63.2074,188.792,115.53,97.5992,170.295,156.191,31.5775,205.009,26.6344,46.7567,214.182,47.3852,74.0584,227.002,85.3919,58.7644,191.522,6.04424,73.3528,204.951,31.3077,97.1819,223.957,76.4101,81.8396,190.096,5.45921,97.2254,200.848,30.4886,121.055,215.127,72.6131,113.447,181.569,17.9232,124.004,189.816,35.4862,141.024,201.836,69.5533,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15248,9805900574,1,5,1,0.47573,0.494209,43.9602,198.543,83.6423,63.2117,188.812,115.54,97.6076,170.291,156.186,31.6118,205.004,26.5805,46.7778,214.167,47.3452,74.0509,226.977,85.3758,58.8531,191.531,5.94804,73.4052,204.935,31.2453,97.1712,223.926,76.3876,81.9869,190.235,5.27067,97.3053,200.89,30.3829,121.042,215.092,72.5858,113.437,181.498,17.9039,123.996,189.761,35.4588,141.008,201.797,69.524,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15249,9805910391,1,5,1,0.475437,0.493267,43.9606,198.539,83.6406,63.2117,188.812,115.54,97.6096,170.294,156.185,31.626,205.025,26.558,46.7861,214.188,47.3275,74.0491,226.976,85.3728,58.8865,191.543,5.91784,73.4251,204.937,31.2281,97.169,223.924,76.3837,82.0211,190.27,5.23111,97.325,200.907,30.3599,121.039,215.091,72.5814,113.451,181.496,17.8914,124.006,189.76,35.4482,141.006,201.796,69.5194,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15250,9805919381,1,5,1,0.474977,0.492796,43.9639,198.545,83.6442,63.218,188.816,115.541,97.6195,170.295,156.182,31.6458,205.03,26.5369,46.7993,214.192,47.3115,74.0497,226.972,85.3686,58.9145,191.546,5.89149,73.4427,204.935,31.2108,97.1686,223.92,76.3768,82.0628,190.306,5.18183,97.3499,200.922,30.3295,121.039,215.086,72.5721,113.466,181.494,17.8717,124.016,189.759,35.4301,141.005,201.791,69.5086,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15252,9805947337,1,5,1,0.473749,0.491656,43.9936,198.529,83.7003,63.2949,188.813,115.572,97.7593,170.311,156.169,31.6732,204.994,26.5338,46.8199,214.169,47.3071,74.0591,226.953,85.371,58.9052,191.522,5.8765,73.4369,204.92,31.1887,97.1676,223.912,76.3489,82.065,190.338,5.11228,97.3486,200.937,30.2693,121.038,215.092,72.5146,113.462,181.508,17.796,124.015,189.774,35.3528,141.008,201.808,69.4281,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15253,9805956713,1,5,1,0.472196,0.489014,44.0023,198.51,83.7068,63.3205,188.81,115.574,97.8029,170.337,156.168,31.7071,205.08,26.4669,46.8416,214.22,47.2652,74.0522,226.953,85.3664,58.8915,191.504,5.87167,73.425,204.914,31.1766,97.1566,223.915,76.3328,82.0492,190.327,5.09542,97.3352,200.935,30.2472,121.027,215.099,72.4883,113.445,181.497,17.7753,123.999,189.771,35.3276,140.998,201.819,69.3948,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15254,9805965945,1,5,1,0.470698,0.488072,44.0411,198.619,83.732,63.3585,188.881,115.587,97.8293,170.351,156.166,31.7343,205.087,26.4357,46.8559,214.229,47.2422,74.0425,226.951,85.3641,58.8783,191.489,5.86916,73.4137,204.912,31.1663,97.1438,223.916,76.322,82.035,190.321,5.08098,97.3221,200.935,30.2299,121.014,215.102,72.4696,113.428,181.492,17.7576,123.984,189.77,35.307,140.986,201.825,69.3706,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15255,9805985337,1,5,1,0.467443,0.487831,44.1875,199.067,83.8123,63.438,189.163,115.657,97.8395,170.351,156.164,31.7338,205.042,26.4314,46.8444,214.21,47.234,74.015,226.939,85.3653,58.8561,191.458,5.86913,73.3913,204.901,31.1557,97.1134,223.907,76.3147,82.0621,190.347,5.02151,97.3288,200.95,30.187,120.984,215.098,72.4542,113.4,181.476,17.7416,123.957,189.76,35.2879,140.957,201.823,69.349,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15256,9806003548,1,5,1,0.469186,0.487333,44.1942,198.891,83.7434,63.4096,189.036,115.625,97.803,170.275,156.163,31.6614,204.975,26.4425,46.7643,214.151,47.2475,73.9246,226.872,85.3886,58.7912,191.38,5.88648,73.3193,204.847,31.1642,97.0227,223.857,76.3312,82.0217,190.338,4.99389,97.2712,200.934,30.1731,120.898,215.065,72.4618,113.345,181.456,17.7277,123.892,189.741,35.279,140.879,201.804,69.3471,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15257,9806022944,1,5,1,0.468378,0.485699,44.141,198.852,83.7686,63.3651,188.983,115.64,97.7695,170.206,156.162,31.6007,204.957,26.4328,46.6948,214.128,47.2463,73.8417,226.81,85.41,58.7303,191.32,5.89836,73.2534,204.81,31.1666,96.9394,223.812,76.3464,81.9773,190.333,4.97183,97.2144,200.922,30.1613,120.818,215.034,72.4687,113.307,181.45,17.7026,123.842,189.73,35.2641,140.807,201.786,69.3454,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15258,9806031673,1,5,1,0.467962,0.485098,44.1439,198.876,83.776,63.3696,189.002,115.645,97.7742,170.219,156.163,31.6007,204.967,26.4221,46.6917,214.139,47.2376,73.8334,226.812,85.4079,58.7378,191.322,5.88638,73.2567,204.82,31.1534,96.9305,223.815,76.3421,81.9817,190.341,4.95803,97.2145,200.931,30.1499,120.81,215.04,72.463,113.337,181.469,17.6717,123.858,189.743,35.2439,140.799,201.794,69.3391,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15260,9806060921,1,5,1,0.468869,0.483502,44.1236,198.738,83.7233,63.3465,188.928,115.614,97.7636,170.234,156.162,31.581,204.985,26.3902,46.6636,214.158,47.2112,73.7912,226.805,85.4001,58.7491,191.343,5.83706,73.2537,204.853,31.1053,96.8873,223.813,76.3302,82.0239,190.392,4.87896,97.229,200.973,30.0912,120.769,215.044,72.4479,113.527,181.63,17.4749,123.97,189.849,35.1195,140.761,201.803,69.3227,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15261,9806078324,1,5,1,0.468668,0.482523,44.1256,198.733,83.7171,63.3463,188.927,115.61,97.7601,170.237,156.164,31.5852,205.001,26.3703,46.6623,214.175,47.1952,73.7806,226.801,85.3976,58.7896,191.394,5.78205,73.2802,204.899,31.0607,96.8761,223.809,76.3263,82.0471,190.411,4.84637,97.241,200.987,30.0674,120.757,215.04,72.4431,113.533,181.618,17.4651,123.972,189.842,35.1093,140.75,201.8,69.3177,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15262,9806087574,1,5,1,0.468554,0.482079,44.1311,198.733,83.7122,63.348,188.928,115.608,97.7586,170.239,156.164,31.5905,205.01,26.3587,46.6651,214.182,47.1863,73.7784,226.798,85.3954,58.8201,191.424,5.74699,73.3015,204.926,31.0329,96.8735,223.805,76.3236,82.0593,190.417,4.83114,97.2483,200.991,30.0561,120.755,215.035,72.4403,113.537,181.608,17.4605,123.975,189.835,35.1041,140.747,201.794,69.3151,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15264,9806115554,1,5,1,0.472863,0.480994,44.1687,198.256,83.5231,63.4021,188.634,115.464,97.8083,170.241,156.16,31.5942,204.968,26.3385,46.6684,214.147,47.163,73.7806,226.76,85.3743,58.8512,191.386,5.69403,73.3248,204.901,30.9776,96.8702,223.762,76.2896,82.0604,190.351,4.79284,97.2514,200.945,30.0081,120.749,214.992,72.3962,113.558,181.541,17.4063,123.991,189.781,35.0473,140.74,201.75,69.2658,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15265,9806124875,1,5,1,0.473897,0.480751,44.1563,198.103,83.4789,63.408,188.528,115.424,97.8172,170.226,156.157,31.5862,204.937,26.334,46.6596,214.119,47.1575,73.7708,226.733,85.369,58.8629,191.375,5.66584,73.3291,204.887,30.9552,96.8588,223.737,76.2801,82.0478,190.312,4.7862,97.2404,200.915,29.9965,120.738,214.967,72.383,113.553,181.503,17.3942,123.985,189.749,35.0324,140.729,201.727,69.2505,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15266,9806134381,2,10,1,0.474333,0.4806,44.1512,197.96,83.4788,63.4401,188.427,115.413,97.8816,170.201,156.154,31.5808,204.861,26.3479,46.6569,214.055,47.1642,73.7739,226.684,85.3668,58.8854,191.361,5.62054,73.3437,204.864,30.9195,96.8564,223.69,76.2629,82.0274,190.223,4.78237,97.2279,200.849,29.9785,120.735,214.925,72.352,113.528,181.418,17.3836,123.97,189.685,35.0065,140.727,201.688,69.2094,0.837744,0.154434,0,-55.0446,177.542,33.3192,-71.7428,177.978,63.458,-96.1897,178.616,107.583,-58.4967,198.095,-32.865,-64.2785,208.437,-11.5035,-78.0584,202.339,29.2171,-89.6217,195.436,-46.9451,-93.8934,209.252,-22.1099,-99.8903,206.085,26.1287,-115.224,192.964,-41.3864,-118.865,203.839,-15.8467,-122.729,206.448,29.0668,-137.113,179.373,-16.7724,-140.114,189.564,-0.103664,-143.503,202.031,33.2148
15267,9806152911,2,10,1,0.474425,0.480003,44.1366,197.756,83.5022,63.4605,188.272,115.43,97.9284,170.126,156.185,31.5801,204.708,26.3635,46.6609,213.913,47.1717,73.7838,226.554,85.3661,58.8897,191.23,5.5962,73.3494,204.729,30.8962,96.858,223.544,76.2465,81.9877,189.997,4.80081,97.2038,200.654,29.9742,120.73,214.768,72.3243,113.477,181.171,17.4052,123.937,189.469,35.0025,140.715,201.521,69.1776,0.840569,0.154434,0,-55.0446,177.542,33.3197,-71.7429,177.978,63.4585,-96.1899,178.616,107.583,-58.4968,198.095,-32.8645,-64.2787,208.437,-11.503,-78.0587,202.339,29.2175,-89.6217,195.436,-46.9447,-93.8937,209.252,-22.1095,-99.8907,206.085,26.1291,-115.224,192.964,-41.3861,-118.865,203.839,-15.8463,-122.729,206.448,29.0671,-137.113,179.372,-16.7722,-140.115,189.564,-0.103403,-143.503,202.03,33.2151
15269,9806180960,2,10,1,0.47447,0.479691,44.1463,197.527,83.5288,63.4787,188.063,115.457,97.9421,169.94,156.226,31.6299,204.501,26.374,46.7146,213.712,47.1769,73.8395,226.343,85.3731,58.9607,191.097,5.52871,73.4153,204.549,30.8565,96.9054,223.295,76.2452,82.0191,189.7,4.80248,97.242,200.371,29.9659,120.764,214.483,72.3189,113.468,180.851,17.4164,123.938,189.15,35.0072,140.73,201.207,69.1736,0.861324,0.15885,0.0494071,-53.3634,174.372,38.1213,-69.6326,174.94,68.4917,-95.1391,174.966,112.017,-57.9078,196.019,-28.3184,-64.7437,206.074,-7.13223,-78.2175,199.405,33.6012,-88.0955,190.383,-42.4286,-93.9406,204.318,-17.9833,-100.257,201.138,30.2137,-113.689,185.588,-36.6948,-118.834,197.827,-12.0465,-123.071,199.474,32.8789,-134.612,171.271,-13.0097,-138.775,181.426,3.43038,-143.414,193.247,36.8333
15270,9806190321,2,10,1,0.475609,0.479512,44.1414,197.25,83.4807,63.4781,187.847,115.425,97.9555,169.812,156.221,31.6256,204.333,26.3639,46.7064,213.555,47.1644,73.8251,226.196,85.3619,58.9512,190.952,5.5068,73.4031,204.402,30.837,96.8887,223.148,76.2278,82.0347,189.556,4.76185,97.2476,200.233,29.9291,120.747,214.339,72.2965,113.45,180.693,17.3983,123.922,188.998,34.9848,140.714,201.065,69.1483,0.869719,0.159748,0.094596,-52.7641,173.138,39.4548,-68.8539,174.15,69.9091,-94.9535,174.347,113.081,-57.38,194.909,-27.2305,-64.5013,205.02,-6.16475,-77.9971,198.511,34.5874,-87.162,188.455,-41.356,-93.4663,202.6,-17.1466,-100.043,199.759,31.0367,-112.696,183.301,-35.5898,-118.364,196.104,-11.3458,-122.836,197.644,33.5605,-133.487,169.048,-12.1796,-138.091,179.443,3.99116,-143.074,191.028,37.427
15271,9806208949,2,10,1,0.476039,0.479146,44.1191,197.032,83.4595,63.4892,187.685,115.4,98.0005,169.741,156.207,31.6131,204.178,26.3492,46.6938,213.42,47.1414,73.8135,226.08,85.3317,58.9306,190.822,5.47199,73.3842,204.278,30.7982,96.8718,223.032,76.1846,82.0364,189.42,4.70595,97.2445,200.111,29.87,120.73,214.225,72.243,113.418,180.547,17.3611,123.895,188.865,34.9383,140.697,200.953,69.0895,0.87969,0.167489,0.0713415,-52.1178,171.673,40.77,-67.6358,173.417,71.4867,-94.6227,173.71,114.109,-56.5009,193.306,-26.1873,-63.9017,203.541,-5.27891,-77.4885,197.336,35.4903,-85.921,185.826,-40.3214,-92.6428,200.294,-16.4172,-99.5252,198.154,31.7596,-111.271,180.429,-34.3618,-117.53,194.094,-10.7417,-122.296,195.66,34.1336,-131.865,166.443,-11.1685,-137.063,177.361,4.46807,-142.442,188.727,37.9178
15272,9806218331,2,10,1,0.475271,0.479036,44.089,197.022,83.4906,63.4727,187.659,115.418,98.0005,169.695,156.202,31.6126,204.109,26.3386,46.6873,213.361,47.1306,73.7971,226.025,85.3263,58.9169,190.767,5.46208,73.3694,204.225,30.7879,96.8541,222.979,76.1758,82.0334,189.37,4.6858,97.2371,200.063,29.8515,120.712,214.173,72.2311,113.402,180.493,17.3482,123.879,188.813,34.9247,140.68,200.903,69.0755,0.886914,0.17097,0.0725428,-51.489,170.716,41.5881,-66.9269,172.661,72.3331,-94.2954,172.919,114.712,-55.8317,192.101,-25.4959,-63.3577,202.46,-4.69308,-76.9818,196.379,36.0824,-84.9916,184.194,-39.6735,-91.938,198.809,-15.9233,-99.0061,196.984,32.2396,-110.225,178.794,-33.7426,-116.777,192.69,-10.3384,-121.765,194.297,34.5112,-130.573,164.582,-10.4656,-136.12,175.769,4.85779,-141.867,187.199,38.2243
15273,9806236952,2,10,1,0.473749,0.478981,43.9756,196.81,83.5038,63.3695,187.309,115.384,97.889,169.158,156.093,31.5133,203.859,26.3035,46.5857,213.076,47.113,73.6909,225.648,85.3424,58.7795,190.564,5.4026,73.2431,203.964,30.7528,96.7432,222.609,76.1776,81.9177,189.172,4.59644,97.1234,199.803,29.7872,120.595,213.799,72.2065,113.262,180.235,17.2501,123.746,188.514,34.8422,140.555,200.525,69.0165,0.898429,0.167178,0.094789,-50.1194,168.273,43.0313,-65.4677,170.924,73.7685,-93.5677,171.644,115.66,-54.5394,189.606,-24.4624,-62.2264,200.232,-3.85439,-75.8864,194.661,36.9819,-83.1754,181.288,-38.6444,-90.4819,196.193,-15.184,-97.8829,194.945,32.9473,-108.267,175.783,-32.7573,-115.269,190.114,-9.74857,-120.623,191.978,35.0488,-127.951,160.899,-8.99325,-134.131,172.694,5.61563,-140.663,184.649,38.6521
15275,9806265562,2,10,1,0.473179,0.478607,43.8317,196.577,83.5646,63.2019,187.049,115.451,97.67,168.854,156.183,31.4442,203.561,26.3189,46.5033,212.786,47.1341,73.5807,225.337,85.3902,58.6833,190.238,5.44606,73.1457,203.632,30.8,96.6332,222.261,76.238,81.8292,188.828,4.64172,97.0268,199.447,29.8422,120.475,213.417,72.2829,113.145,179.84,17.3265,123.622,188.109,34.9272,140.419,200.115,69.1097,0.914065,0.154342,0.158033,-48.8376,165.414,45.2145,-64.1645,169.301,75.8306,-93.291,171.147,116.98,-52.7462,186.89,-22.9596,-60.6748,197.847,-2.61798,-74.6459,193.081,38.2149,-80.7901,178.182,-37.2261,-88.5291,193.511,-14.1813,-96.5829,193.127,33.8597,-105.632,171.686,-31.0827,-113.233,187.077,-8.96585,-119.328,190.013,35.6793,-124.623,156.305,-6.40773,-131.583,169.128,6.92761,-139.361,182.581,39.1073
